basket_id,item_id,item_name,category,quantity,basket_theme
B054,I025,Куриное филе,Мясо и птица,1,weekly_stock
B054,I044,Лук репчатый,Овощи,2,weekly_stock
B054,I057,Авокадо,Овощи,1,weekly_stock
B054,I064,Яблоки,Фрукты,1,weekly_stock
B054,I069,Виноград,Фрукты,1,weekly_stock
B054,I076,Рис длиннозерный,Бакалея,1,weekly_stock
B054,I078,Гречка,Бакалея,1,weekly_stock
B054,I088,Подсолнечное масло,Бакалея,1,weekly_stock
B054,I119,Вода минеральная,Напитки,6,weekly_stock
B054,I157,Порошок стиральный,Бытовая химия,1,weekly_stock
B055,I005,Сметана 20%,Молочные продукты,1,borsch_soup
B055,I016,Хлеб ржаной,Хлеб,2,borsch_soup
B055,I030,Говядина стейк,Мясо и птица,1,borsch_soup
B055,I042,Картофель,Овощи,3,borsch_soup
B055,I043,Морковь,Овощи,1,borsch_soup
B055,I044,Лук репчатый,Овощи,3,borsch_soup
B055,I045,Чеснок,Овощи,1,borsch_soup
B055,I049,Капуста белокочанная,Овощи,2,borsch_soup
B055,I050,Свекла,Овощи,2,borsch_soup
B055,I051,Салат айсберг,Овощи,1,borsch_soup
B055,I060,Укроп,Овощи,1,borsch_soup
B055,I105,Соус терияки,Соусы,1,borsch_soup
B055,I160,Пакеты для мусора,Дом,1,borsch_soup
B056,I006,Сыр гауда,Молочные продукты,1,pasta_italian
B056,I010,Пармезан,Молочные продукты,1,pasta_italian
B056,I016,Хлеб ржаной,Хлеб,1,pasta_italian
B056,I020,Багет,Хлеб,2,pasta_italian
B056,I046,Помидоры,Овощи,1,pasta_italian
B056,I071,Голубика,Фрукты,1,pasta_italian
B056,I089,Оливковое масло,Бакалея,1,pasta_italian
B056,I096,Томатная паста,Соусы,1,pasta_italian
B056,I099,Горошек консервированный,Консервы,1,pasta_italian
B056,I101,Соус песто,Соусы,1,pasta_italian
B056,I111,Итальянские травы,Специи,1,pasta_italian
B057,I084,Овсяные хлопья,Бакалея,1,household_cleaning
B057,I152,Влажные салфетки,Детские товары,1,household_cleaning
B057,I157,Порошок стиральный,Бытовая химия,1,household_cleaning
B057,I158,Бумажные полотенца,Дом,1,household_cleaning
B057,I159,Туалетная бумага,Дом,2,household_cleaning
B057,I160,Пакеты для мусора,Дом,1,household_cleaning
B058,I001,Молоко 2.5%,Молочные продукты,1,baking_sweet
B058,I006,Сыр гауда,Молочные продукты,1,baking_sweet
B058,I023,Яйца C1 10 шт,Бакалея,1,baking_sweet
B058,I078,Гречка,Бакалея,1,baking_sweet
B058,I085,Мука пшеничная,Бакалея,1,baking_sweet
B058,I086,Сахар,Бакалея,1,baking_sweet
B058,I093,Разрыхлитель теста,Бакалея,1,baking_sweet
B058,I095,Какао порошок,Бакалея,1,baking_sweet
B058,I119,Вода минеральная,Напитки,6,baking_sweet
B059,I023,Яйца C1 10 шт,Бакалея,1,frozen_quick
B059,I042,Картофель,Овощи,1,frozen_quick
B059,I102,Кетчуп,Соусы,1,frozen_quick
B059,I123,Мороженое ванильное,Заморозка,1,frozen_quick
B059,I125,Вареники с картофелем,Заморозка,1,frozen_quick
B059,I126,Овощная смесь замороженная,Заморозка,1,frozen_quick
B059,I128,Пицца замороженная,Заморозка,1,frozen_quick
B060,I010,Пармезан,Молочные продукты,1,pasta_italian
B060,I020,Багет,Хлеб,1,pasta_italian
B060,I045,Чеснок,Овощи,2,pasta_italian
B060,I067,Лимоны,Фрукты,1,pasta_italian
B060,I081,Макароны спагетти,Бакалея,1,pasta_italian
B060,I086,Сахар,Бакалея,1,pasta_italian
B060,I089,Оливковое масло,Бакалея,1,pasta_italian
B060,I111,Итальянские травы,Специи,1,pasta_italian
B061,I051,Салат айсберг,Овощи,2,party_snacks
B061,I052,Шпинат,Овощи,2,party_snacks
B061,I053,Шампиньоны,Овощи,2,party_snacks
B061,I120,Газированная вода,Напитки,6,party_snacks
B061,I121,Квас,Напитки,6,party_snacks
B061,I123,Мороженое ванильное,Заморозка,2,party_snacks
B061,I128,Пицца замороженная,Заморозка,1,party_snacks
B061,I140,Сухарики,Снэки,1,party_snacks
B062,I005,Сметана 20%,Молочные продукты,1,burger_night
B062,I032,Бекон,Мясо и птица,1,burger_night
B062,I046,Помидоры,Овощи,1,burger_night
B062,I051,Салат айсберг,Овощи,1,burger_night
B062,I052,Шпинат,Овощи,2,burger_night
B062,I102,Кетчуп,Соусы,1,burger_night
B062,I106,Горчица,Соусы,1,burger_night
B062,I115,Кофе молотый,Напитки,1,burger_night
B063,I001,Молоко 2.5%,Молочные продукты,1,breakfast_basic
B063,I006,Сыр гауда,Молочные продукты,1,breakfast_basic
B063,I015,Хлеб пшеничный,Хлеб,1,breakfast_basic
B063,I023,Яйца C1 10 шт,Бакалея,2,breakfast_basic
B063,I065,Бананы,Фрукты,1,breakfast_basic
B063,I084,Овсяные хлопья,Бакалея,1,breakfast_basic
B063,I115,Кофе молотый,Напитки,1,breakfast_basic
B064,I036,Лосось филе,Рыба,1,fish_dinner
B064,I043,Морковь,Овощи,1,fish_dinner
B064,I044,Лук репчатый,Овощи,1,fish_dinner
B064,I047,Огурцы,Овощи,2,fish_dinner
B064,I052,Шпинат,Овощи,1,fish_dinner
B064,I067,Лимоны,Фрукты,1,fish_dinner
B064,I076,Рис длиннозерный,Бакалея,1,fish_dinner
B064,I089,Оливковое масло,Бакалея,1,fish_dinner
B064,I093,Разрыхлитель теста,Бакалея,1,fish_dinner
B064,I119,Вода минеральная,Напитки,1,fish_dinner
B065,I007,Сливочное масло,Молочные продукты,1,chicken_soup
B065,I042,Картофель,Овощи,1,chicken_soup
B065,I043,Морковь,Овощи,3,chicken_soup
B065,I044,Лук репчатый,Овощи,3,chicken_soup
B065,I061,Петрушка,Овощи,1,chicken_soup
B065,I064,Яблоки,Фрукты,3,chicken_soup
B065,I123,Мороженое ванильное,Заморозка,1,chicken_soup
B066,I045,Чеснок,Овощи,2,veggie_stew
B066,I046,Помидоры,Овощи,2,veggie_stew
B066,I048,Перец болгарский,Овощи,1,veggie_stew
B066,I051,Салат айсберг,Овощи,1,veggie_stew
B066,I053,Шампиньоны,Овощи,1,veggie_stew
B066,I054,Кабачки,Овощи,2,veggie_stew
B066,I055,Баклажаны,Овощи,1,veggie_stew
B066,I079,Булгур,Бакалея,1,veggie_stew
B066,I089,Оливковое масло,Бакалея,1,veggie_stew
B066,I111,Итальянские травы,Специи,1,veggie_stew
B066,I158,Бумажные полотенца,Дом,1,veggie_stew
B067,I006,Сыр гауда,Молочные продукты,1,mexican_tacos
B067,I018,Лаваш,Хлеб,1,mexican_tacos
B067,I027,Фарш говяжий,Мясо и птица,1,mexican_tacos
B067,I061,Петрушка,Овощи,2,mexican_tacos
B067,I064,Яблоки,Фрукты,1,mexican_tacos
B067,I097,Фасоль консервированная,Консервы,1,mexican_tacos
B067,I098,Кукуруза консервированная,Консервы,1,mexican_tacos
B067,I107,Сальса,Соусы,1,mexican_tacos
B067,I123,Мороженое ванильное,Заморозка,1,mexican_tacos
B067,I128,Пицца замороженная,Заморозка,1,mexican_tacos
B067,I158,Бумажные полотенца,Дом,1,mexican_tacos
B068,I010,Пармезан,Молочные продукты,1,pasta_italian
B068,I020,Багет,Хлеб,1,pasta_italian
B068,I045,Чеснок,Овощи,1,pasta_italian
B068,I046,Помидоры,Овощи,1,pasta_italian
B068,I053,Шампиньоны,Овощи,2,pasta_italian
B068,I081,Макароны спагетти,Бакалея,1,pasta_italian
B068,I089,Оливковое масло,Бакалея,1,pasta_italian
B068,I096,Томатная паста,Соусы,1,pasta_italian
B068,I101,Соус песто,Соусы,1,pasta_italian
B068,I111,Итальянские травы,Специи,1,pasta_italian
B069,I001,Молоко 2.5%,Молочные продукты,2,breakfast_basic
B069,I006,Сыр гауда,Молочные продукты,1,breakfast_basic
B069,I007,Сливочное масло,Молочные продукты,1,breakfast_basic
B069,I015,Хлеб пшеничный,Хлеб,2,breakfast_basic
B069,I023,Яйца C1 10 шт,Бакалея,1,breakfast_basic
B069,I065,Бананы,Фрукты,2,breakfast_basic
B069,I115,Кофе молотый,Напитки,1,breakfast_basic
B070,I093,Разрыхлитель теста,Бакалея,1,frozen_quick
B070,I102,Кетчуп,Соусы,1,frozen_quick
B070,I120,Газированная вода,Напитки,6,frozen_quick
B070,I123,Мороженое ванильное,Заморозка,1,frozen_quick
B070,I124,Пельмени,Заморозка,1,frozen_quick
B070,I125,Вареники с картофелем,Заморозка,2,frozen_quick
B070,I126,Овощная смесь замороженная,Заморозка,2,frozen_quick
B070,I128,Пицца замороженная,Заморозка,1,frozen_quick
B071,I001,Молоко 2.5%,Молочные продукты,3,baby_care
B071,I064,Яблоки,Фрукты,2,baby_care
B071,I065,Бананы,Фрукты,2,baby_care
B071,I068,Груши,Фрукты,1,baby_care
B071,I151,Подгузники,Детские товары,1,baby_care
B072,I006,Сыр гауда,Молочные продукты,1,mexican_tacos
B072,I018,Лаваш,Хлеб,1,mexican_tacos
B072,I023,Яйца C1 10 шт,Бакалея,2,mexican_tacos
B072,I035,Котлеты куриные,Мясо и птица,1,mexican_tacos
B072,I057,Авокадо,Овощи,1,mexican_tacos
B072,I059,Зеленый лук,Овощи,1,mexican_tacos
B072,I062,Острый перец,Овощи,2,mexican_tacos
B072,I097,Фасоль консервированная,Консервы,1,mexican_tacos
B072,I098,Кукуруза консервированная,Консервы,1,mexican_tacos
B072,I107,Сальса,Соусы,1,mexican_tacos
B072,I120,Газированная вода,Напитки,2,mexican_tacos
B073,I001,Молоко 2.5%,Молочные продукты,2,baking_sweet
B073,I007,Сливочное масло,Молочные продукты,1,baking_sweet
B073,I065,Бананы,Фрукты,1,baking_sweet
B073,I069,Виноград,Фрукты,1,baking_sweet
B073,I084,Овсяные хлопья,Бакалея,1,baking_sweet
B073,I086,Сахар,Бакалея,1,baking_sweet
B073,I092,Панировочные сухари,Бакалея,1,baking_sweet
B073,I094,Ванильный сахар,Бакалея,1,baking_sweet
B073,I095,Какао порошок,Бакалея,1,baking_sweet
B073,I115,Кофе молотый,Напитки,1,baking_sweet
B073,I132,Шоколад темный,Сладости,2,baking_sweet
B074,I025,Куриное филе,Мясо и птица,1,party_snacks
B074,I044,Лук репчатый,Овощи,2,party_snacks
B074,I059,Зеленый лук,Овощи,2,party_snacks
B074,I067,Лимоны,Фрукты,1,party_snacks
B074,I069,Виноград,Фрукты,1,party_snacks
B074,I120,Газированная вода,Напитки,3,party_snacks
B074,I123,Мороженое ванильное,Заморозка,1,party_snacks
B074,I128,Пицца замороженная,Заморозка,2,party_snacks
B074,I131,Шоколад молочный,Сладости,1,party_snacks
B074,I140,Сухарики,Снэки,1,party_snacks
B074,I147,Сэндвич с курицей,Готовая еда,1,party_snacks
B075,I001,Молоко 2.5%,Молочные продукты,3,kids_breakfast
B075,I065,Бананы,Фрукты,2,kids_breakfast
